Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_Zero
2262,108557,84352,30201,31937.18,30440.74,15988.28,0
2263,117436,89682,33878,31937.18,30440.74,15988.28,0
2264,123021,91760,36040,31937.18,30440.74,15988.28,0
2265,126745,92820,36899,31937.18,30440.74,15988.28,0
2266,131840,93298,37326,31937.18,30440.74,15988.28,0
2267,136890,92915,37426,31937.18,30440.74,15988.28,0
2268,141497,91983,37283,31937.18,30440.74,15988.28,0
2269,145378,91532,37051,31937.18,30440.74,15988.28,0
2270,148347,90626,36768,31937.18,30440.74,15988.28,0
2271,150599,89671,36257,31937.18,30440.74,15988.28,0
2272,151652,89006,35980,31937.18,30440.74,15988.28,0
2273,151762,88955,36063,31937.18,30440.74,15988.28,0
2274,149868,88556,36207,31937.18,30440.74,15988.28,0
2275,146336,90551,36819,31937.18,30440.74,15988.28,0
2276,144213,94442,37815,31937.18,30440.74,15988.28,0
2277,142370,92481,37140,31937.18,30440.74,15988.28,0
2278,135916,87287,34908,31937.18,30440.74,15988.28,0
2279,125272,80846,31914,31937.18,30440.74,15988.28,0
2280,114467,76045,29237,31937.18,30440.74,15988.28,0
2281,105875,73211,27584,31937.18,30440.74,15988.28,0
2282,100385,71917,26622,31937.18,30440.74,15988.28,0
2283,96836,71810,26193,31937.18,30440.74,15988.28,0
2284,95418,73075,26276,31937.18,30440.74,15988.28,0
2285,96881,77128,27298,31937.18,30440.74,15988.28,0
2286,102312,83615,29510,31937.18,30440.74,15988.28,0
2287,109444,87332,32251,31937.18,30440.74,15988.28,0
2288,116137,89272,34432,31937.18,30440.74,15988.28,0
2289,122322,89947,35651,31937.18,30440.74,15988.28,0
2290,128137,89981,36126,31937.18,30440.74,15988.28,0
2291,131641,88893,36110,31937.18,30440.74,15988.28,0
2292,132953,87320,35783,31937.18,30440.74,15988.28,0
2293,133291,85949,35417,31937.18,30440.74,15988.28,0
2294,133286,84631,35020,31937.18,30440.74,15988.28,0
2295,133452,83542,34401,31937.18,30440.74,15988.28,0
2296,134038,83073,34082,31937.18,30440.74,15988.28,0
2297,134595,83220,34283,31937.18,30440.74,15988.28,0
2298,133686,82846,34425,31937.18,30440.74,15988.28,0
2299,130449,84029,34939,31937.18,30440.74,15988.28,0
2300,129212,87999,35852,31937.18,30440.74,15988.28,0
2301,129192,86932,35307,31937.18,30440.74,15988.28,0
2302,125110,83303,33542,31937.18,30440.74,15988.28,0
2303,117126,78428,31106,31937.18,30440.74,15988.28,0
2304,108589,74264,28714,31937.18,30440.74,15988.28,0
2305,101213,71793,27127,31937.18,30440.74,15988.28,0
2306,96673,70489,26178,31937.18,30440.74,15988.28,0
2307,93813,70442,25695,31937.18,30440.74,15988.28,0
2308,92822,71084,25590,31937.18,30440.74,15988.28,0
2309,93696,73213,26009,31937.18,30440.74,15988.28,0
2310,96991,76715,27018,31937.18,30440.74,15988.28,0
2311,101251,79559,28511,31937.18,30440.74,15988.28,0
2312,106534,82533,30632,31937.18,30440.74,15988.28,0
2313,112881,84017,32453,31937.18,30440.74,15988.28,0
2314,117492,83955,33352,31937.18,30440.74,15988.28,0
2315,119770,82751,33473,31937.18,30440.74,15988.28,0
2316,120626,81304,33229,31937.18,30440.74,15988.28,0
2317,120688,79542,32838,31937.18,30440.74,15988.28,0
2318,121143,77969,32341,31937.18,30440.74,15988.28,0
2319,121724,77166,31920,31937.18,30440.74,15988.28,0
2320,122915,77164,31970,31937.18,30440.74,15988.28,0
2321,124117,77783,32545,31937.18,30440.74,15988.28,0
2322,124374,78431,33256,31937.18,30440.74,15988.28,0
2323,123777,80565,34177,31937.18,30440.74,15988.28,0
2324,124095,84831,35177,31937.18,30440.74,15988.28,0
2325,125147,83549,34516,31937.18,30440.74,15988.28,0
2326,121021,79961,32794,31937.18,30440.74,15988.28,0
2327,113258,75141,30505,31937.18,30440.74,15988.28,0
2328,104692,70809,28161,31937.18,30440.74,15988.28,0
2329,96976,68009,26419,31937.18,30440.74,15988.28,0
2330,92045,66755,25366,31937.18,30440.74,15988.28,0
2331,89166,66354,24735,31937.18,30440.74,15988.28,0
2332,88085,66713,24548,31937.18,30440.74,15988.28,0
2333,88611,68545,24850,31937.18,30440.74,15988.28,0
2334,90817,70958,25506,31937.18,30440.74,15988.28,0
2335,94677,73424,26669,31937.18,30440.74,15988.28,0
2336,99927,76375,28537,31937.18,30440.74,15988.28,0
2337,107469,77919,30359,31937.18,30440.74,15988.28,0
2338,112050,77475,31347,31937.18,30440.74,15988.28,0
2339,113478,76935,31615,31937.18,30440.74,15988.28,0
2340,114209,76329,31698,31937.18,30440.74,15988.28,0
2341,116065,75073,31469,31937.18,30440.74,15988.28,0
2342,117538,73599,30748,31937.18,30440.74,15988.28,0
2343,119473,72565,29888,31937.18,30440.74,15988.28,0
2344,121343,72269,29650,31937.18,30440.74,15988.28,0
2345,122759,72457,29818,31937.18,30440.74,15988.28,0
2346,122958,73225,30350,31937.18,30440.74,15988.28,0
2347,121742,74910,31510,31937.18,30440.74,15988.28,0
2348,123066,81444,33240,31937.18,30440.74,15988.28,0
2349,125296,80922,33243,31937.18,30440.74,15988.28,0
2350,120352,77151,31517,31937.18,30440.74,15988.28,0
2351,110774,72633,29079,31937.18,30440.74,15988.28,0
2352,101158,68757,26912,31937.18,30440.74,15988.28,0
2353,93874,66796,25539,31937.18,30440.74,15988.28,0
2354,89857,66132,24859,31937.18,30440.74,15988.28,0
2355,87944,66211,24530,31937.18,30440.74,15988.28,0
2356,87962,68126,24733,31937.18,30440.74,15988.28,0
2357,91534,73325,25961,31937.18,30440.74,15988.28,0
2358,99489,81804,28671,31937.18,30440.74,15988.28,0
2359,109460,86876,32174,31937.18,30440.74,15988.28,0
2360,116386,89737,34697,31937.18,30440.74,15988.28,0
2361,120292,91295,35923,31937.18,30440.74,15988.28,0
2362,124261,92631,36620,31937.18,30440.74,15988.28,0
2363,128239,92947,37081,31937.18,30440.74,15988.28,0
2364,131259,92730,37121,31937.18,30440.74,15988.28,0
2365,133942,92413,37053,31937.18,30440.74,15988.28,0
2366,136917,91762,36859,31937.18,30440.74,15988.28,0
2367,139860,90734,36379,31937.18,30440.74,15988.28,0
2368,142290,90222,36112,31937.18,30440.74,15988.28,0
2369,144188,89904,36131,31937.18,30440.74,15988.28,0
2370,144238,89437,36256,31937.18,30440.74,15988.28,0
2371,141809,91264,36702,31937.18,30440.74,15988.28,0
2372,141727,95087,37907,31937.18,30440.74,15988.28,0
2373,141277,92754,37283,31937.18,30440.74,15988.28,0
2374,133471,86434,34680,31937.18,30440.74,15988.28,0
2375,121498,79438,31408,31937.18,30440.74,15988.28,0
2376,109644,74813,28556,31937.18,30440.74,15988.28,0
2377,101071,72210,26825,31937.18,30440.74,15988.28,0
2378,95855,70721,25843,31937.18,30440.74,15988.28,0
2379,92759,70547,25398,31937.18,30440.74,15988.28,0
2380,92689,72393,25543,31937.18,30440.74,15988.28,0
2381,95828,77825,26727,31937.18,30440.74,15988.28,0
2382,104486,87058,29414,31937.18,30440.74,15988.28,0
2383,114484,92280,32823,31937.18,30440.74,15988.28,0
2384,120866,93668,35035,31937.18,30440.74,15988.28,0
2385,123665,94002,35873,31937.18,30440.74,15988.28,0
2386,126581,94518,36281,31937.18,30440.74,15988.28,0
2387,129960,94800,36621,31937.18,30440.74,15988.28,0
2388,132950,94515,36662,31937.18,30440.74,15988.28,0
2389,136298,94264,36656,31937.18,30440.74,15988.28,0
2390,139366,93708,36604,31937.18,30440.74,15988.28,0
2391,142102,92755,36283,31937.18,30440.74,15988.28,0
2392,144495,92552,36124,31937.18,30440.74,15988.28,0
2393,145793,92415,36219,31937.18,30440.74,15988.28,0
2394,144679,92707,36316,31937.18,30440.74,15988.28,0
2395,142464,94628,36751,31937.18,30440.74,15988.28,0
2396,142621,98699,37860,31937.18,30440.74,15988.28,0
2397,142865,96488,37284,31937.18,30440.74,15988.28,0
2398,135480,90422,34689,31937.18,30440.74,15988.28,0
2399,123597,83725,31468,31937.18,30440.74,15988.28,0
2400,112093,79193,28709,31937.18,30440.74,15988.28,0
2401,104164,76398,26988,31937.18,30440.74,15988.28,0
2402,99175,75202,25920,31937.18,30440.74,15988.28,0
2403,96720,75204,25532,31937.18,30440.74,15988.28,0
2404,96134,77048,25699,31937.18,30440.74,15988.28,0
2405,99229,82512,26877,31937.18,30440.74,15988.28,0
2406,107819,92019,29605,31937.18,30440.74,15988.28,0
2407,118016,97371,33094,31937.18,30440.74,15988.28,0
2408,124022,98603,35536,31937.18,30440.74,15988.28,0
2409,126721,98670,36590,31937.18,30440.74,15988.28,0
2410,129113,98219,36974,31937.18,30440.74,15988.28,0
2411,131646,97572,37088,31937.18,30440.74,15988.28,0
2412,133729,96653,36985,31937.18,30440.74,15988.28,0
2413,135996,96327,36774,31937.18,30440.74,15988.28,0
2414,138224,95241,36545,31937.18,30440.74,15988.28,0
2415,139922,94258,36154,31937.18,30440.74,15988.28,0
2416,141188,93887,36013,31937.18,30440.74,15988.28,0
2417,142547,94335,36249,31937.18,30440.74,15988.28,0
2418,142558,94754,36562,31937.18,30440.74,15988.28,0
2419,140974,97024,37171,31937.18,30440.74,15988.28,0
2420,141512,100630,37996,31937.18,30440.74,15988.28,0
2421,141929,98406,37062,31937.18,30440.74,15988.28,0
2422,136087,92690,34575,31937.18,30440.74,15988.28,0
2423,125779,86179,31426,31937.18,30440.74,15988.28,0
2424,115391,81701,28685,31937.18,30440.74,15988.28,0
2425,108185,79156,27015,31937.18,30440.74,15988.28,0
2426,104329,78065,26077,31937.18,30440.74,15988.28,0
2427,102645,78206,25732,31937.18,30440.74,15988.28,0
2428,103139,79935,25865,31937.18,30440.74,15988.28,0
2429,107066,85559,27055,31937.18,30440.74,15988.28,0
2430,116457,94701,29749,31937.18,30440.74,15988.28,0
2431,127205,99163,33099,31937.18,30440.74,15988.28,0
2432,132639,99276,35340,31937.18,30440.74,15988.28,0
2433,133455,98233,36218,31937.18,30440.74,15988.28,0
2434,133409,97336,36591,31937.18,30440.74,15988.28,0
2435,133561,95931,36673,31937.18,30440.74,15988.28,0
2436,133645,94911,36611,31937.18,30440.74,15988.28,0
2437,134200,94278,36591,31937.18,30440.74,15988.28,0
2438,135536,93171,36480,31937.18,30440.74,15988.28,0
2439,136637,91780,36104,31937.18,30440.74,15988.28,0
2440,137337,90994,35917,31937.18,30440.74,15988.28,0
2441,137657,90907,36121,31937.18,30440.74,15988.28,0
2442,137292,90534,36339,31937.18,30440.74,15988.28,0
2443,136237,92169,36853,31937.18,30440.74,15988.28,0
2444,137102,96931,37668,31937.18,30440.74,15988.28,0
2445,138478,95051,36871,31937.18,30440.74,15988.28,0
2446,133260,89112,34534,31937.18,30440.74,15988.28,0
2447,123782,82803,31511,31937.18,30440.74,15988.28,0
2448,113393,78304,28774,31937.18,30440.74,15988.28,0
2449,106101,75784,27122,31937.18,30440.74,15988.28,0
2450,102291,74862,26238,31937.18,30440.74,15988.28,0
2451,100470,74752,25848,31937.18,30440.74,15988.28,0
2452,100829,76582,26006,31937.18,30440.74,15988.28,0
2453,104883,81927,27209,31937.18,30440.74,15988.28,0
2454,113854,91067,29734,31937.18,30440.74,15988.28,0
2455,124209,95775,32995,31937.18,30440.74,15988.28,0
2456,129779,96268,35204,31937.18,30440.74,15988.28,0
2457,130831,95525,36026,31937.18,30440.74,15988.28,0
2458,131539,94564,36389,31937.18,30440.74,15988.28,0
2459,132366,93813,36451,31937.18,30440.74,15988.28,0
2460,132831,92666,36229,31937.18,30440.74,15988.28,0
2461,133389,91746,36037,31937.18,30440.74,15988.28,0
2462,134481,90881,35804,31937.18,30440.74,15988.28,0
2463,135368,89658,35313,31937.18,30440.74,15988.28,0
2464,136811,88978,34978,31937.18,30440.74,15988.28,0
2465,137335,88282,34871,31937.18,30440.74,15988.28,0
2466,136585,87316,34683,31937.18,30440.74,15988.28,0
2467,134249,87832,34867,31937.18,30440.74,15988.28,0
2468,133627,91256,35607,31937.18,30440.74,15988.28,0
2469,133520,89764,35160,31937.18,30440.74,15988.28,0
2470,128901,84805,33251,31937.18,30440.74,15988.28,0
2471,120641,78902,30663,31937.18,30440.74,15988.28,0
2472,111175,73971,28116,31937.18,30440.74,15988.28,0
2473,103850,71060,26406,31937.18,30440.74,15988.28,0
2474,98857,69699,25398,31937.18,30440.74,15988.28,0
2475,95917,69023,24830,31937.18,30440.74,15988.28,0
2476,95193,69432,24744,31937.18,30440.74,15988.28,0
2477,95906,71591,25156,31937.18,30440.74,15988.28,0
2478,99053,74715,26048,31937.18,30440.74,15988.28,0
2479,103477,77800,27519,31937.18,30440.74,15988.28,0
2480,108303,81130,29577,31937.18,30440.74,15988.28,0
2481,114035,83282,31333,31937.18,30440.74,15988.28,0
2482,119445,84221,32371,31937.18,30440.74,15988.28,0
2483,122617,84182,32697,31937.18,30440.74,15988.28,0
2484,124221,83573,32615,31937.18,30440.74,15988.28,0
2485,125216,82692,32326,31937.18,30440.74,15988.28,0
2486,126270,81950,31961,31937.18,30440.74,15988.28,0
2487,127643,81535,31617,31937.18,30440.74,15988.28,0
2488,129300,81803,31662,31937.18,30440.74,15988.28,0
2489,131135,82446,32044,31937.18,30440.74,15988.28,0
2490,131723,82847,32602,31937.18,30440.74,15988.28,0
2491,130569,84172,33283,31937.18,30440.74,15988.28,0
2492,130100,86889,33988,31937.18,30440.74,15988.28,0
2493,130539,84766,33500,31937.18,30440.74,15988.28,0
2494,126381,80408,31737,31937.18,30440.74,15988.28,0
2495,118090,75145,29426,31937.18,30440.74,15988.28,0
2496,108884,70390,27200,31937.18,30440.74,15988.28,0
2497,101122,67207,25544,31937.18,30440.74,15988.28,0
2498,95660,65140,24453,31937.18,30440.74,15988.28,0
2499,92113,63934,23805,31937.18,30440.74,15988.28,0
2500,90325,63726,23551,31937.18,30440.74,15988.28,0
2501,89817,64438,23689,31937.18,30440.74,15988.28,0
2502,91345,66066,24165,31937.18,30440.74,15988.28,0
2503,93942,68110,25087,31937.18,30440.74,15988.28,0
2504,98988,72319,26913,31937.18,30440.74,15988.28,0
2505,107441,76175,29138,31937.18,30440.74,15988.28,0
2506,115012,78684,30767,31937.18,30440.74,15988.28,0
2507,120153,80248,31691,31937.18,30440.74,15988.28,0
2508,124364,81243,32262,31937.18,30440.74,15988.28,0
2509,128774,82126,32486,31937.18,30440.74,15988.28,0
2510,132591,82814,32432,31937.18,30440.74,15988.28,0
2511,132720,83645,32367,31937.18,30440.74,15988.28,0
2512,138671,85210,32652,31937.18,30440.74,15988.28,0
2513,141402,86954,33356,31937.18,30440.74,15988.28,0
2514,142579,87826,34092,31937.18,30440.74,15988.28,0
2515,141673,89391,34747,31937.18,30440.74,15988.28,0
2516,141774,93657,35518,31937.18,30440.74,15988.28,0
2517,141525,91494,34875,31937.18,30440.74,15988.28,0
2518,135893,85742,32673,31937.18,30440.74,15988.28,0
2519,125006,79265,29902,31937.18,30440.74,15988.28,0
2520,113230,73860,27502,31937.18,30440.74,15988.28,0
2521,104664,70448,25906,31937.18,30440.74,15988.28,0
2522,99226,68650,25040,31937.18,30440.74,15988.28,0
2523,95881,67890,24507,31937.18,30440.74,15988.28,0
2524,94580,68965,24636,31937.18,30440.74,15988.28,0
2525,97313,73591,25850,31937.18,30440.74,15988.28,0
2526,105605,82177,28570,31937.18,30440.74,15988.28,0
2527,115284,88199,31766,31937.18,30440.74,15988.28,0
2528,121295,92475,34459,31937.18,30440.74,15988.28,0
2529,126251,95601,36379,31937.18,30440.74,15988.28,0
2530,131735,98741,37906,31937.18,30440.74,15988.28,0
2531,136936,101190,39149,31937.18,30440.74,15988.28,0
2532,141808,103119,39997,31937.18,30440.74,15988.28,0
2533,145756,104889,40725,31937.18,30440.74,15988.28,0
2534,149372,106104,41211,31937.18,30440.74,15988.28,0
2535,152124,106572,41346,31937.18,30440.74,15988.28,0
2536,153989,106978,41280,31937.18,30440.74,15988.28,0
2537,154801,106658,41020,31937.18,30440.74,15988.28,0
2538,154249,104951,40317,31937.18,30440.74,15988.28,0
2539,152089,103637,39789,31937.18,30440.74,15988.28,0
2540,151707,106405,40356,31937.18,30440.74,15988.28,0
2541,150576,103769,39768,31937.18,30440.74,15988.28,0
2542,142459,95268,36753,31937.18,30440.74,15988.28,0
2543,129369,86622,33143,31937.18,30440.74,15988.28,0
2544,116878,79864,30053,31937.18,30440.74,15988.28,0
2545,107465,75540,27946,31937.18,30440.74,15988.28,0
2546,101484,72790,26620,31937.18,30440.74,15988.28,0
2547,98045,71341,25885,31937.18,30440.74,15988.28,0
2548,96310,72062,25815,31937.18,30440.74,15988.28,0
2549,98745,76300,26879,31937.18,30440.74,15988.28,0
2550,106969,84723,29447,31937.18,30440.74,15988.28,0
2551,116496,90074,32595,31937.18,30440.74,15988.28,0
2552,122668,93092,35159,31937.18,30440.74,15988.28,0
2553,126830,94572,36707,31937.18,30440.74,15988.28,0
2554,132224,96159,37723,31937.18,30440.74,15988.28,0
2555,137789,96917,38482,31937.18,30440.74,15988.28,0
2556,143290,97570,38831,31937.18,30440.74,15988.28,0
2557,147894,98298,39168,31937.18,30440.74,15988.28,0
2558,151711,98666,39514,31937.18,30440.74,15988.28,0
2559,154527,98373,39553,31937.18,30440.74,15988.28,0
2560,156192,98076,39525,31937.18,30440.74,15988.28,0
2561,157159,97188,39412,31937.18,30440.74,15988.28,0
2562,155404,95486,38919,31937.18,30440.74,15988.28,0
2563,152075,95098,38461,31937.18,30440.74,15988.28,0
2564,151129,98186,38935,31937.18,30440.74,15988.28,0
2565,149756,95630,38366,31937.18,30440.74,15988.28,0
2566,141257,88158,35450,31937.18,30440.74,15988.28,0
2567,127915,80379,31936,31937.18,30440.74,15988.28,0
2568,115598,74928,28881,31937.18,30440.74,15988.28,0
2569,106682,71629,26894,31937.18,30440.74,15988.28,0
2570,101274,69686,25612,31937.18,30440.74,15988.28,0
2571,98234,69039,25070,31937.18,30440.74,15988.28,0
2572,97198,70240,25031,31937.18,30440.74,15988.28,0
2573,99773,74817,26160,31937.18,30440.74,15988.28,0
2574,107723,83798,28774,31937.18,30440.74,15988.28,0
2575,117704,89128,31827,31937.18,30440.74,15988.28,0
2576,123512,91211,34082,31937.18,30440.74,15988.28,0
2577,127216,92326,35292,31937.18,30440.74,15988.28,0
2578,131113,92767,35926,31937.18,30440.74,15988.28,0
2579,134460,93295,36239,31937.18,30440.74,15988.28,0
2580,137651,93161,36364,31937.18,30440.74,15988.28,0
2581,140346,93228,36383,31937.18,30440.74,15988.28,0
2582,142482,92762,36391,31937.18,30440.74,15988.28,0
2583,143848,92115,36159,31937.18,30440.74,15988.28,0
2584,145014,92045,35950,31937.18,30440.74,15988.28,0
2585,145642,92288,36058,31937.18,30440.74,15988.28,0
2586,145089,92322,36134,31937.18,30440.74,15988.28,0
2587,143581,93339,36505,31937.18,30440.74,15988.28,0
2588,143607,95740,37027,31937.18,30440.74,15988.28,0
2589,142867,93330,36218,31937.18,30440.74,15988.28,0
2590,136781,86690,33692,31937.18,30440.74,15988.28,0
2591,125427,79267,30584,31937.18,30440.74,15988.28,0
2592,114233,73980,27879,31937.18,30440.74,15988.28,0
2593,105785,70818,26238,31937.18,30440.74,15988.28,0
2594,100777,69266,25311,31937.18,30440.74,15988.28,0
2595,97932,68731,24869,31937.18,30440.74,15988.28,0
2596,97241,70067,24985,31937.18,30440.74,15988.28,0
2597,100072,75069,26182,31937.18,30440.74,15988.28,0
2598,108562,84055,28894,31937.18,30440.74,15988.28,0
2599,118098,89270,32111,31937.18,30440.74,15988.28,0
2600,123507,91544,34346,31937.18,30440.74,15988.28,0
2601,126553,92284,35519,31937.18,30440.74,15988.28,0
2602,130411,93154,36164,31937.18,30440.74,15988.28,0
2603,133582,93449,36600,31937.18,30440.74,15988.28,0
2604,136508,93428,36785,31937.18,30440.74,15988.28,0
2605,138816,94055,36884,31937.18,30440.74,15988.28,0
2606,140739,93883,36905,31937.18,30440.74,15988.28,0
2607,141395,93466,36766,31937.18,30440.74,15988.28,0
2608,142428,93250,36691,31937.18,30440.74,15988.28,0
2609,143546,93118,36777,31937.18,30440.74,15988.28,0
2610,143694,92287,36499,31937.18,30440.74,15988.28,0
2611,143074,92546,36447,31937.18,30440.74,15988.28,0
2612,143013,96302,36999,31937.18,30440.74,15988.28,0
2613,142375,93865,36441,31937.18,30440.74,15988.28,0
2614,136322,86791,33898,31937.18,30440.74,15988.28,0
2615,125448,79204,30642,31937.18,30440.74,15988.28,0
2616,114131,73731,27831,31937.18,30440.74,15988.28,0
2617,105569,70206,26098,31937.18,30440.74,15988.28,0
2618,99989,68584,25048,31937.18,30440.74,15988.28,0
2619,97188,67960,24529,31937.18,30440.74,15988.28,0
2620,96169,69030,24522,31937.18,30440.74,15988.28,0
2621,98681,73803,25631,31937.18,30440.74,15988.28,0
2622,106923,82424,28149,31937.18,30440.74,15988.28,0
2623,116587,87871,31235,31937.18,30440.74,15988.28,0
2624,122372,90477,33682,31937.18,30440.74,15988.28,0
2625,126643,92381,35309,31937.18,30440.74,15988.28,0
2626,131400,93735,36417,31937.18,30440.74,15988.28,0
2627,135626,94418,37053,31937.18,30440.74,15988.28,0
2628,139669,94649,37342,31937.18,30440.74,15988.28,0
2629,143070,95045,37453,31937.18,30440.74,15988.28,0
2630,145578,94940,37428,31937.18,30440.74,15988.28,0
2631,147443,94406,37190,31937.18,30440.74,15988.28,0
2632,148223,94190,36879,31937.18,30440.74,15988.28,0
2633,147471,93493,36664,31937.18,30440.74,15988.28,0
2634,145136,91741,36221,31937.18,30440.74,15988.28,0
2635,141262,90955,35835,31937.18,30440.74,15988.28,0
2636,139053,93242,36013,31937.18,30440.74,15988.28,0
2637,137625,91035,35370,31937.18,30440.74,15988.28,0
2638,132235,85274,33216,31937.18,30440.74,15988.28,0
2639,122614,78481,30455,31937.18,30440.74,15988.28,0
2640,112832,72822,27855,31937.18,30440.74,15988.28,0
2641,104405,68892,25994,31937.18,30440.74,15988.28,0
2642,98521,66871,24858,31937.18,30440.74,15988.28,0
2643,95164,65774,24213,31937.18,30440.74,15988.28,0
2644,93599,65840,23997,31937.18,30440.74,15988.28,0
2645,93624,67386,24315,31937.18,30440.74,15988.28,0
2646,95526,69643,25093,31937.18,30440.74,15988.28,0
2647,99453,73060,26579,31937.18,30440.74,15988.28,0
2648,104327,78121,28919,31937.18,30440.74,15988.28,0
2649,111677,82127,31195,31937.18,30440.74,15988.28,0
2650,118812,84702,32671,31937.18,30440.74,15988.28,0
2651,124060,85928,33452,31937.18,30440.74,15988.28,0
2652,127239,86333,33670,31937.18,30440.74,15988.28,0
2653,129178,86094,33667,31937.18,30440.74,15988.28,0
2654,130017,85835,33572,31937.18,30440.74,15988.28,0
2655,130002,85907,33502,31937.18,30440.74,15988.28,0
2656,129721,86323,33667,31937.18,30440.74,15988.28,0
2657,129731,86663,34061,31937.18,30440.74,15988.28,0
2658,128484,86425,34486,31937.18,30440.74,15988.28,0
2659,126843,86778,34699,31937.18,30440.74,15988.28,0
2660,127181,88689,35000,31937.18,30440.74,15988.28,0
2661,127532,86689,34462,31937.18,30440.74,15988.28,0
2662,123495,82000,32640,31937.18,30440.74,15988.28,0
2663,115497,76392,30309,31937.18,30440.74,15988.28,0
2664,107388,71589,27988,31937.18,30440.74,15988.28,0
2665,100247,68492,26209,31937.18,30440.74,15988.28,0
2666,95536,66594,25055,31937.18,30440.74,15988.28,0
2667,92730,65361,24358,31937.18,30440.74,15988.28,0
2668,91014,65164,24016,31937.18,30440.74,15988.28,0
2669,90648,66036,24119,31937.18,30440.74,15988.28,0
2670,91314,67757,24515,31937.18,30440.74,15988.28,0
2671,94491,69995,25501,31937.18,30440.74,15988.28,0
2672,99444,74400,27461,31937.18,30440.74,15988.28,0
2673,107629,78441,29638,31937.18,30440.74,15988.28,0
2674,114124,80793,31289,31937.18,30440.74,15988.28,0
2675,117061,82139,32268,31937.18,30440.74,15988.28,0
2676,118479,82884,32892,31937.18,30440.74,15988.28,0
2677,119395,83138,33273,31937.18,30440.74,15988.28,0
2678,120385,82909,33411,31937.18,30440.74,15988.28,0
2679,121356,82904,33409,31937.18,30440.74,15988.28,0
2680,122622,84080,33742,31937.18,30440.74,15988.28,0
2681,124389,85815,34566,31937.18,30440.74,15988.28,0
2682,125149,87164,35434,31937.18,30440.74,15988.28,0
2683,125426,89242,36152,31937.18,30440.74,15988.28,0
2684,126624,91237,36202,31937.18,30440.74,15988.28,0
2685,127493,89298,34970,31937.18,30440.74,15988.28,0
2686,123377,84233,32645,31937.18,30440.74,15988.28,0
2687,114226,79175,30059,31937.18,30440.74,15988.28,0
2688,105238,75120,27809,31937.18,30440.74,15988.28,0
2689,98450,73093,26418,31937.18,30440.74,15988.28,0
2690,94578,72099,25692,31937.18,30440.74,15988.28,0
2691,92906,72233,25270,31937.18,30440.74,15988.28,0
2692,93391,74173,25407,31937.18,30440.74,15988.28,0
2693,97290,80006,26643,31937.18,30440.74,15988.28,0
2694,106997,89954,29629,31937.18,30440.74,15988.28,0
2695,118107,95665,33362,31937.18,30440.74,15988.28,0
2696,123775,97932,35913,31937.18,30440.74,15988.28,0
2697,125935,98601,37085,31937.18,30440.74,15988.28,0
2698,127896,99065,37683,31937.18,30440.74,15988.28,0
2699,129235,98937,38129,31937.18,30440.74,15988.28,0
2700,129644,98319,38296,31937.18,30440.74,15988.28,0
2701,129767,97645,38246,31937.18,30440.74,15988.28,0
2702,129430,96642,38128,31937.18,30440.74,15988.28,0
2703,128945,95807,37830,31937.18,30440.74,15988.28,0
2704,128939,95931,37769,31937.18,30440.74,15988.28,0
2705,129394,96600,38043,31937.18,30440.74,15988.28,0
2706,129742,96809,38238,31937.18,30440.74,15988.28,0
2707,129708,97549,38266,31937.18,30440.74,15988.28,0
2708,132634,100465,38688,31937.18,30440.74,15988.28,0
2709,134250,98899,37870,31937.18,30440.74,15988.28,0
2710,129683,92542,35067,31937.18,30440.74,15988.28,0
2711,120314,85410,31705,31937.18,30440.74,15988.28,0
2712,110828,80001,28905,31937.18,30440.74,15988.28,0
2713,104288,77369,27167,31937.18,30440.74,15988.28,0
2714,101123,76183,26166,31937.18,30440.74,15988.28,0
2715,100000,75997,25679,31937.18,30440.74,15988.28,0
2716,100823,77975,25797,31937.18,30440.74,15988.28,0
2717,105170,83755,27083,31937.18,30440.74,15988.28,0
2718,115849,92882,29908,31937.18,30440.74,15988.28,0
2719,126259,97218,33344,31937.18,30440.74,15988.28,0
2720,130276,97447,35495,31937.18,30440.74,15988.28,0
2721,129158,96429,36367,31937.18,30440.74,15988.28,0
2722,127820,96046,36825,31937.18,30440.74,15988.28,0
2723,127031,95344,37112,31937.18,30440.74,15988.28,0
2724,125824,94806,37068,31937.18,30440.74,15988.28,0
2725,125468,94211,37024,31937.18,30440.74,15988.28,0
2726,124944,93419,36934,31937.18,30440.74,15988.28,0
2727,124613,92314,36678,31937.18,30440.74,15988.28,0
2728,125207,91608,36635,31937.18,30440.74,15988.28,0
2729,126200,91494,36756,31937.18,30440.74,15988.28,0
2730,126585,90980,36835,31937.18,30440.74,15988.28,0
2731,126754,91978,37018,31937.18,30440.74,15988.28,0
2732,129130,96428,37990,31937.18,30440.74,15988.28,0
2733,130876,95171,37787,31937.18,30440.74,15988.28,0
2734,126837,88980,35177,31937.18,30440.74,15988.28,0
2735,116285,82359,31832,31937.18,30440.74,15988.28,0
2736,106214,77445,28981,31937.18,30440.74,15988.28,0
2737,99890,74942,27181,31937.18,30440.74,15988.28,0
2738,95985,73525,26080,31937.18,30440.74,15988.28,0
2739,94381,73486,25684,31937.18,30440.74,15988.28,0
2740,94490,75387,25797,31937.18,30440.74,15988.28,0
2741,98204,81162,27119,31937.18,30440.74,15988.28,0
